area,start_date,end_date,value
Gallatin,2020-03-01,2020-03-31,-30.29375014640391
Paradise Valley,2020-03-01,2020-03-31,8.568750333040953
Bitterroot,2020-04-01,2020-04-30,-10.917188617400825
Gallatin,2020-04-01,2020-04-30,-71.96874898672104
Paradise Valley,2020-04-01,2020-04-30,-24.203125678002834
Bitterroot,2020-05-01,2020-05-31,6.576560448855162
Gallatin,2020-05-01,2020-05-31,-88.1312497369945
Paradise Valley,2020-05-01,2020-05-31,-40.78124926611781
Bitterroot,2020-06-01,2020-06-30,1.9171880204230547
Gallatin,2020-06-01,2020-06-30,-56.8921925984323
Paradise Valley,2020-06-01,2020-06-30,-68.80000028386712
Bitterroot,2020-07-01,2020-07-31,-141.08125125896186
Gallatin,2020-07-01,2020-07-31,-148.60312393307686
Paradise Valley,2020-07-01,2020-07-31,-145.56562565546483
Bitterroot,2020-08-01,2020-08-31,-138.59062488935888
Gallatin,2020-08-01,2020-08-31,-142.8046882553026
Paradise Valley,2020-08-01,2020-08-31,-142.8046882553026
Bitterroot,2020-09-01,2020-09-30,-76.63124950509518
Gallatin,2020-09-01,2020-09-30,-92.71562637202442
Paradise Valley,2020-09-01,2020-09-30,-89.4703124165535
Bitterroot,2020-10-01,2020-10-31,72.80156232137233
Gallatin,2020-10-01,2020-10-31,-34.48593760281801
Paradise Valley,2020-10-01,2020-10-31,9.82812350988388
Bitterroot,2020-11-01,2020-11-30,42.84531266987324
Gallatin,2020-11-01,2020-11-30,-24.48124978831038
Paradise Valley,2020-11-01,2020-11-30,28.53125020302832
Bitterroot,2020-12-01,2020-12-31,72.56250051036477
Gallatin,2020-12-01,2020-12-31,-19.770312812179327
Paradise Valley,2020-12-01,2020-12-31,9.404687548056245
